ID,Latitude,Longitude,Date,MODIS_Tile,MOD17A3HGF_006_Line_Y_500m,MOD17A3HGF_006_Sample_X_500m,MOD17A3HGF_006_Npp_500m,MOD17A3HGF_006_Npp_QC_500m,MOD17A3HGF_006_Npp_QC_500m_bitmask,MOD17A3HGF_006_Npp_QC_500m_ContinuousLayer,MOD17A3HGF_006_Npp_QC_500m_ContinuousLayer_Description
SRER,31.91068,-110.83549,2016-01-01,h08v05,1941.0,1419.0,0.1898,9.0,0b00001001,0b0,Continuous
SRER,31.91068,-110.83549,2017-01-01,h08v05,1941.0,1419.0,0.128,11.0,0b00001011,0b0,Continuous
SRER,31.91068,-110.83549,2018-01-01,h08v05,1941.0,1419.0,0.1686,14.0,0b00001110,0b0,Continuous
SRER,31.91068,-110.83549,2019-01-01,h08v05,1941.0,1419.0,0.222,20.0,0b00010100,0b0,Continuous
STEI,45.50894,-89.58637,2005-01-01,h11v04,1077.0,1732.0,0.696,25.0,0b00011001,0b0,Continuous
STEI,45.50894,-89.58637,2006-01-01,h11v04,1077.0,1732.0,0.6645,29.0,0b00011101,0b0,Continuous
STEI,45.50894,-89.58637,2007-01-01,h11v04,1077.0,1732.0,0.7042,21.0,0b00010101,0b0,Continuous
STEI,45.50894,-89.58637,2008-01-01,h11v04,1077.0,1732.0,0.7122,25.0,0b00011001,0b0,Continuous
STEI,45.50894,-89.58637,2009-01-01,h11v04,1077.0,1732.0,0.7131,28.0,0b00011100,0b0,Continuous
STEI,45.50894,-89.58637,2010-01-01,h11v04,1077.0,1732.0,0.715,16.0,0b00010000,0b0,Continuous
STEI,45.50894,-89.58637,2011-01-01,h11v04,1077.0,1732.0,0.6589,24.0,0b00011000,0b0,Continuous
STEI,45.50894,-89.58637,2012-01-01,h11v04,1077.0,1732.0,0.6941,18.0,0b00010010,0b0,Continuous
STEI,45.50894,-89.58637,2013-01-01,h11v04,1077.0,1732.0,0.6603,26.0,0b00011010,0b0,Continuous
STEI,45.50894,-89.58637,2014-01-01,h11v04,1077.0,1732.0,0.6722,34.0,0b00100010,0b0,Continuous
STEI,45.50894,-89.58637,2015-01-01,h11v04,1077.0,1732.0,0.7328,12.0,0b00001100,0b0,Continuous
STEI,45.50894,-89.58637,2016-01-01,h11v04,1077.0,1732.0,0.7674,17.0,0b00010001,0b0,Continuous
STEI,45.50894,-89.58637,2017-01-01,h11v04,1077.0,1732.0,0.7102,15.0,0b00001111,0b0,Continuous
STEI,45.50894,-89.58637,2018-01-01,h11v04,1077.0,1732.0,0.6327,37.0,0b00100101,0b0,Continuous
STEI,45.50894,-89.58637,2019-01-01,h11v04,1077.0,1732.0,0.624,34.0,0b00100010,0b0,Continuous
STER,40.4619,-103.0293,2005-01-01,h10v04,2289.0,386.0,0.2599,8.0,0b00001000,0b0,Continuous
STER,40.4619,-103.0293,2006-01-01,h10v04,2289.0,386.0,0.2508,7.0,0b00000111,0b0,Continuous
STER,40.4619,-103.0293,2007-01-01,h10v04,2289.0,386.0,0.2789,16.0,0b00010000,0b0,Continuous
STER,40.4619,-103.0293,2008-01-01,h10v04,2289.0,386.0,0.2824,20.0,0b00010100,0b0,Continuous
STER,40.4619,-103.0293,2009-01-01,h10v04,2289.0,386.0,0.2743,10.0,0b00001010,0b0,Continuous
STER,40.4619,-103.0293,2010-01-01,h10v04,2289.0,386.0,0.3042,17.0,0b00010001,0b0,Continuous
STER,40.4619,-103.0293,2011-01-01,h10v04,2289.0,386.0,0.2048,9.0,0b00001001,0b0,Continuous
STER,40.4619,-103.0293,2012-01-01,h10v04,2289.0,386.0,0.2134,7.0,0b00000111,0b0,Continuous
STER,40.4619,-103.0293,2013-01-01,h10v04,2289.0,386.0,0.1852,17.0,0b00010001,0b0,Continuous
STER,40.4619,-103.0293,2014-01-01,h10v04,2289.0,386.0,0.3298,11.0,0b00001011,0b0,Continuous
STER,40.4619,-103.0293,2015-01-01,h10v04,2289.0,386.0,0.266,25.0,0b00011001,0b0,Continuous
STER,40.4619,-103.0293,2016-01-01,h10v04,2289.0,386.0,0.3117,15.0,0b00001111,0b0,Continuous
STER,40.4619,-103.0293,2017-01-01,h10v04,2289.0,386.0,0.2488,5.0,0b00000101,0b0,Continuous
STER,40.4619,-103.0293,2018-01-01,h10v04,2289.0,386.0,0.3088,9.0,0b00001001,0b0,Continuous
STER,40.4619,-103.0293,2019-01-01,h10v04,2289.0,386.0,0.2782,21.0,0b00010101,0b0,Continuous
TALL,32.95046,-87.39327,2005-01-01,h10v05,1691.0,1599.0,0.6638,36.0,0b00100100,0b0,Continuous
TALL,32.95046,-87.39327,2006-01-01,h10v05,1691.0,1599.0,0.3173,27.0,0b00011011,0b0,Continuous
TALL,32.95046,-87.39327,2007-01-01,h10v05,1691.0,1599.0,0.236,20.0,0b00010100,0b0,Continuous
TALL,32.95046,-87.39327,2008-01-01,h10v05,1691.0,1599.0,0.5588,11.0,0b00001011,0b0,Continuous
TALL,32.95046,-87.39327,2009-01-01,h10v05,1691.0,1599.0,0.5988,27.0,0b00011011,0b0,Continuous
TALL,32.95046,-87.39327,2010-01-01,h10v05,1691.0,1599.0,0.4418,21.0,0b00010101,0b0,Continuous
TALL,32.95046,-87.39327,2011-01-01,h10v05,1691.0,1599.0,0.2392,20.0,0b00010100,0b0,Continuous
TALL,32.95046,-87.39327,2012-01-01,h10v05,1691.0,1599.0,0.5046,22.0,0b00010110,0b0,Continuous
TALL,32.95046,-87.39327,2013-01-01,h10v05,1691.0,1599.0,0.6773,28.0,0b00011100,0b0,Continuous
TALL,32.95046,-87.39327,2014-01-01,h10v05,1691.0,1599.0,0.6333,22.0,0b00010110,0b0,Continuous
TALL,32.95046,-87.39327,2015-01-01,h10v05,1691.0,1599.0,0.5522,20.0,0b00010100,0b0,Continuous
TALL,32.95046,-87.39327,2016-01-01,h10v05,1691.0,1599.0,0.3039,22.0,0b00010110,0b0,Continuous
TALL,32.95046,-87.39327,2017-01-01,h10v05,1691.0,1599.0,0.688,16.0,0b00010000,0b0,Continuous
TALL,32.95046,-87.39327,2018-01-01,h10v05,1691.0,1599.0,0.5174,29.0,0b00011101,0b0,Continuous
TALL,32.95046,-87.39327,2019-01-01,h10v05,1691.0,1599.0,0.5114,11.0,0b00001011,0b0,Continuous
TEAK,37.00583,-119.00602,2005-01-01,h08v05,718.0,1191.0,0.5905,20.0,0b00010100,0b0,Continuous
TEAK,37.00583,-119.00602,2006-01-01,h08v05,718.0,1191.0,0.5556,24.0,0b00011000,0b0,Continuous
TEAK,37.00583,-119.00602,2007-01-01,h08v05,718.0,1191.0,0.6212,10.0,0b00001010,0b0,Continuous
TEAK,37.00583,-119.00602,2008-01-01,h08v05,718.0,1191.0,0.5154,11.0,0b00001011,0b0,Continuous
TEAK,37.00583,-119.00602,2009-01-01,h08v05,718.0,1191.0,0.6011,15.0,0b00001111,0b0,Continuous
TEAK,37.00583,-119.00602,2010-01-01,h08v05,718.0,1191.0,0.5397,30.0,0b00011110,0b0,Continuous
TEAK,37.00583,-119.00602,2011-01-01,h08v05,718.0,1191.0,0.5682,27.0,0b00011011,0b0,Continuous
TEAK,37.00583,-119.00602,2012-01-01,h08v05,718.0,1191.0,0.6211,6.0,0b00000110,0b0,Continuous
TEAK,37.00583,-119.00602,2013-01-01,h08v05,718.0,1191.0,0.7122,3.0,0b00000011,0b0,Continuous
TEAK,37.00583,-119.00602,2014-01-01,h08v05,718.0,1191.0,0.7069,9.0,0b00001001,0b0,Continuous
TEAK,37.00583,-119.00602,2015-01-01,h08v05,718.0,1191.0,0.7525,8.0,0b00001000,0b0,Continuous
TEAK,37.00583,-119.00602,2016-01-01,h08v05,718.0,1191.0,0.615,22.0,0b00010110,0b0,Continuous
TEAK,37.00583,-119.00602,2017-01-01,h08v05,718.0,1191.0,0.5834,12.0,0b00001100,0b0,Continuous
TEAK,37.00583,-119.00602,2018-01-01,h08v05,718.0,1191.0,0.6249,10.0,0b00001010,0b0,Continuous
TEAK,37.00583,-119.00602,2019-01-01,h08v05,718.0,1191.0,0.6176,25.0,0b00011001,0b0,Continuous
TOOL,68.66109,-149.37047,2005-01-01,h12v02,321.0,1355.0,0.2273,20.0,0b00010100,0b0,Continuous
TOOL,68.66109,-149.37047,2006-01-01,h12v02,321.0,1355.0,0.171,43.0,0b00101011,0b0,Continuous
TOOL,68.66109,-149.37047,2007-01-01,h12v02,321.0,1355.0,0.2745,19.0,0b00010011,0b0,Continuous
TOOL,68.66109,-149.37047,2008-01-01,h12v02,321.0,1355.0,0.1929,37.0,0b00100101,0b0,Continuous
TOOL,68.66109,-149.37047,2009-01-01,h12v02,321.0,1355.0,0.201,50.0,0b00110010,0b0,Continuous
TOOL,68.66109,-149.37047,2010-01-01,h12v02,321.0,1355.0,0.238,31.0,0b00011111,0b0,Continuous
TOOL,68.66109,-149.37047,2011-01-01,h12v02,321.0,1355.0,0.2121,19.0,0b00010011,0b0,Continuous
TOOL,68.66109,-149.37047,2012-01-01,h12v02,321.0,1355.0,0.2148,32.0,0b00100000,0b0,Continuous
TOOL,68.66109,-149.37047,2013-01-01,h12v02,321.0,1355.0,0.1883,36.0,0b00100100,0b0,Continuous
TOOL,68.66109,-149.37047,2014-01-01,h12v02,321.0,1355.0,0.1471,55.0,0b00110111,0b0,Continuous
TOOL,68.66109,-149.37047,2015-01-01,h12v02,321.0,1355.0,0.2085,57.0,0b00111001,0b0,Continuous
TOOL,68.66109,-149.37047,2016-01-01,h12v02,321.0,1355.0,0.1997,54.0,0b00110110,0b0,Continuous
TOOL,68.66109,-149.37047,2017-01-01,h12v02,321.0,1355.0,0.2094,55.0,0b00110111,0b0,Continuous
TOOL,68.66109,-149.37047,2018-01-01,h12v02,321.0,1355.0,0.1315,51.0,0b00110011,0b0,Continuous
TOOL,68.66109,-149.37047,2019-01-01,h12v02,321.0,1355.0,0.2148,38.0,0b00100110,0b0,Continuous
TREE,45.49369,-89.58571,2005-01-01,h11v04,1081.0,1728.0,0.7373,28.0,0b00011100,0b0,Continuous
TREE,45.49369,-89.58571,2006-01-01,h11v04,1081.0,1728.0,0.6668,25.0,0b00011001,0b0,Continuous
TREE,45.49369,-89.58571,2007-01-01,h11v04,1081.0,1728.0,0.7051,15.0,0b00001111,0b0,Continuous
TREE,45.49369,-89.58571,2008-01-01,h11v04,1081.0,1728.0,0.7265,26.0,0b00011010,0b0,Continuous
TREE,45.49369,-89.58571,2009-01-01,h11v04,1081.0,1728.0,0.7581,19.0,0b00010011,0b0,Continuous
TREE,45.49369,-89.58571,2010-01-01,h11v04,1081.0,1728.0,0.7535,17.0,0b00010001,0b0,Continuous
TREE,45.49369,-89.58571,2011-01-01,h11v04,1081.0,1728.0,0.6749,30.0,0b00011110,0b0,Continuous
TREE,45.49369,-89.58571,2012-01-01,h11v04,1081.0,1728.0,0.6928,12.0,0b00001100,0b0,Continuous
TREE,45.49369,-89.58571,2013-01-01,h11v04,1081.0,1728.0,0.6709,22.0,0b00010110,0b0,Continuous
TREE,45.49369,-89.58571,2014-01-01,h11v04,1081.0,1728.0,0.6274,39.0,0b00100111,0b0,Continuous
TREE,45.49369,-89.58571,2015-01-01,h11v04,1081.0,1728.0,0.7832,11.0,0b00001011,0b0,Continuous
TREE,45.49369,-89.58571,2016-01-01,h11v04,1081.0,1728.0,0.7743,18.0,0b00010010,0b0,Continuous
TREE,45.49369,-89.58571,2017-01-01,h11v04,1081.0,1728.0,0.7311,11.0,0b00001011,0b0,Continuous
TREE,45.49369,-89.58571,2018-01-01,h11v04,1081.0,1728.0,0.6655,26.0,0b00011010,0b0,Continuous
TREE,45.49369,-89.58571,2019-01-01,h11v04,1081.0,1728.0,0.7015,22.0,0b00010110,0b0,Continuous
UKFS,39.04043,-95.19215,2005-01-01,h10v05,230.0,1455.0,0.4314,15.0,0b00001111,0b0,Continuous
UKFS,39.04043,-95.19215,2006-01-01,h10v05,230.0,1455.0,0.3829,11.0,0b00001011,0b0,Continuous
UKFS,39.04043,-95.19215,2007-01-01,h10v05,230.0,1455.0,0.5054,22.0,0b00010110,0b0,Continuous
UKFS,39.04043,-95.19215,2008-01-01,h10v05,230.0,1455.0,0.6282,13.0,0b00001101,0b0,Continuous
UKFS,39.04043,-95.19215,2009-01-01,h10v05,230.0,1455.0,0.5158,8.0,0b00001000,0b0,Continuous
UKFS,39.04043,-95.19215,2010-01-01,h10v05,230.0,1455.0,0.5027,21.0,0b00010101,0b0,Continuous
UKFS,39.04043,-95.19215,2011-01-01,h10v05,230.0,1455.0,0.2034,19.0,0b00010011,0b0,Continuous
UKFS,39.04043,-95.19215,2012-01-01,h10v05,230.0,1455.0,0.3058,10.0,0b00001010,0b0,Continuous
UKFS,39.04043,-95.19215,2013-01-01,h10v05,230.0,1455.0,0.4824,14.0,0b00001110,0b0,Continuous
UKFS,39.04043,-95.19215,2014-01-01,h10v05,230.0,1455.0,0.4096,25.0,0b00011001,0b0,Continuous
UKFS,39.04043,-95.19215,2015-01-01,h10v05,230.0,1455.0,0.5093,19.0,0b00010011,0b0,Continuous
UKFS,39.04043,-95.19215,2016-01-01,h10v05,230.0,1455.0,0.5369,10.0,0b00001010,0b0,Continuous
UKFS,39.04043,-95.19215,2017-01-01,h10v05,230.0,1455.0,0.5417,19.0,0b00010011,0b0,Continuous
UKFS,39.04043,-95.19215,2018-01-01,h10v05,230.0,1455.0,0.1853,14.0,0b00001110,0b0,Continuous
UKFS,39.04043,-95.19215,2019-01-01,h10v05,230.0,1455.0,0.5392,11.0,0b00001011,0b0,Continuous
UNDE,46.23388,-89.53725,2005-01-01,h11v04,903.0,1935.0,0.6881,25.0,0b00011001,0b0,Continuous
UNDE,46.23388,-89.53725,2006-01-01,h11v04,903.0,1935.0,0.6613,26.0,0b00011010,0b0,Continuous
UNDE,46.23388,-89.53725,2007-01-01,h11v04,903.0,1935.0,0.6971,26.0,0b00011010,0b0,Continuous
UNDE,46.23388,-89.53725,2008-01-01,h11v04,903.0,1935.0,0.7334,27.0,0b00011011,0b0,Continuous
UNDE,46.23388,-89.53725,2009-01-01,h11v04,903.0,1935.0,0.7172,33.0,0b00100001,0b0,Continuous
UNDE,46.23388,-89.53725,2010-01-01,h11v04,903.0,1935.0,0.7166,15.0,0b00001111,0b0,Continuous
UNDE,46.23388,-89.53725,2011-01-01,h11v04,903.0,1935.0,0.6785,30.0,0b00011110,0b0,Continuous
UNDE,46.23388,-89.53725,2012-01-01,h11v04,903.0,1935.0,0.6849,16.0,0b00010000,0b0,Continuous
UNDE,46.23388,-89.53725,2013-01-01,h11v04,903.0,1935.0,0.6185,43.0,0b00101011,0b0,Continuous
UNDE,46.23388,-89.53725,2014-01-01,h11v04,903.0,1935.0,0.6848,36.0,0b00100100,0b0,Continuous
UNDE,46.23388,-89.53725,2015-01-01,h11v04,903.0,1935.0,0.7076,21.0,0b00010101,0b0,Continuous
UNDE,46.23388,-89.53725,2016-01-01,h11v04,903.0,1935.0,0.7521,21.0,0b00010101,0b0,Continuous
UNDE,46.23388,-89.53725,2017-01-01,h11v04,903.0,1935.0,0.7351,25.0,0b00011001,0b0,Continuous
UNDE,46.23388,-89.53725,2018-01-01,h11v04,903.0,1935.0,0.6541,35.0,0b00100011,0b0,Continuous
UNDE,46.23388,-89.53725,2019-01-01,h11v04,903.0,1935.0,0.7011,26.0,0b00011010,0b0,Continuous
WOOD,47.12823,-99.24136,2005-01-01,h11v04,689.0,595.0,0.529,24.0,0b00011000,0b0,Continuous
WOOD,47.12823,-99.24136,2006-01-01,h11v04,689.0,595.0,0.4107,32.0,0b00100000,0b0,Continuous
WOOD,47.12823,-99.24136,2007-01-01,h11v04,689.0,595.0,0.4728,27.0,0b00011011,0b0,Continuous
WOOD,47.12823,-99.24136,2008-01-01,h11v04,689.0,595.0,0.3765,20.0,0b00010100,0b0,Continuous
WOOD,47.12823,-99.24136,2009-01-01,h11v04,689.0,595.0,0.4754,35.0,0b00100011,0b0,Continuous
WOOD,47.12823,-99.24136,2010-01-01,h11v04,689.0,595.0,0.5244,19.0,0b00010011,0b0,Continuous
WOOD,47.12823,-99.24136,2011-01-01,h11v04,689.0,595.0,0.5084,25.0,0b00011001,0b0,Continuous
WOOD,47.12823,-99.24136,2012-01-01,h11v04,689.0,595.0,0.4579,19.0,0b00010011,0b0,Continuous
WOOD,47.12823,-99.24136,2013-01-01,h11v04,689.0,595.0,0.4563,25.0,0b00011001,0b0,Continuous
WOOD,47.12823,-99.24136,2014-01-01,h11v04,689.0,595.0,0.4876,25.0,0b00011001,0b0,Continuous
WOOD,47.12823,-99.24136,2015-01-01,h11v04,689.0,595.0,0.4408,29.0,0b00011101,0b0,Continuous
WOOD,47.12823,-99.24136,2016-01-01,h11v04,689.0,595.0,0.527,10.0,0b00001010,0b0,Continuous
WOOD,47.12823,-99.24136,2017-01-01,h11v04,689.0,595.0,0.4598,23.0,0b00010111,0b0,Continuous
WOOD,47.12823,-99.24136,2018-01-01,h11v04,689.0,595.0,0.413,27.0,0b00011011,0b0,Continuous
WOOD,47.12823,-99.24136,2019-01-01,h11v04,689.0,595.0,0.478,28.0,0b00011100,0b0,Continuous
WREF,45.82049,-121.95191,2005-01-01,h09v04,1003.0,1202.0,0.8697,38.0,0b00100110,0b0,Continuous
WREF,45.82049,-121.95191,2006-01-01,h09v04,1003.0,1202.0,0.7747,46.0,0b00101110,0b0,Continuous
WREF,45.82049,-121.95191,2007-01-01,h09v04,1003.0,1202.0,0.8125,26.0,0b00011010,0b0,Continuous
WREF,45.82049,-121.95191,2008-01-01,h09v04,1003.0,1202.0,0.6894,33.0,0b00100001,0b0,Continuous
WREF,45.82049,-121.95191,2009-01-01,h09v04,1003.0,1202.0,0.7055,33.0,0b00100001,0b0,Continuous
WREF,45.82049,-121.95191,2010-01-01,h09v04,1003.0,1202.0,0.7957,46.0,0b00101110,0b0,Continuous
WREF,45.82049,-121.95191,2011-01-01,h09v04,1003.0,1202.0,0.7527,48.0,0b00110000,0b0,Continuous
WREF,45.82049,-121.95191,2012-01-01,h09v04,1003.0,1202.0,0.7532,34.0,0b00100010,0b0,Continuous
WREF,45.82049,-121.95191,2013-01-01,h09v04,1003.0,1202.0,0.8954,32.0,0b00100000,0b0,Continuous
WREF,45.82049,-121.95191,2014-01-01,h09v04,1003.0,1202.0,0.9168,42.0,0b00101010,0b0,Continuous
WREF,45.82049,-121.95191,2015-01-01,h09v04,1003.0,1202.0,0.8232,33.0,0b00100001,0b0,Continuous
WREF,45.82049,-121.95191,2016-01-01,h09v04,1003.0,1202.0,0.8796,49.0,0b00110001,0b0,Continuous
WREF,45.82049,-121.95191,2017-01-01,h09v04,1003.0,1202.0,0.7099,42.0,0b00101010,0b0,Continuous
WREF,45.82049,-121.95191,2018-01-01,h09v04,1003.0,1202.0,0.7765,36.0,0b00100100,0b0,Continuous
WREF,45.82049,-121.95191,2019-01-01,h09v04,1003.0,1202.0,0.864,27.0,0b00011011,0b0,Continuous
YELL,44.95348,-110.53914,2005-01-01,h10v04,1211.0,425.0,0.3285,24.0,0b00011000,0b0,Continuous
YELL,44.95348,-110.53914,2006-01-01,h10v04,1211.0,425.0,0.3112,31.0,0b00011111,0b0,Continuous
YELL,44.95348,-110.53914,2007-01-01,h10v04,1211.0,425.0,0.2906,25.0,0b00011001,0b0,Continuous
YELL,44.95348,-110.53914,2008-01-01,h10v04,1211.0,425.0,0.3246,27.0,0b00011011,0b0,Continuous
YELL,44.95348,-110.53914,2009-01-01,h10v04,1211.0,425.0,0.2993,33.0,0b00100001,0b0,Continuous
YELL,44.95348,-110.53914,2010-01-01,h10v04,1211.0,425.0,0.2896,15.0,0b00001111,0b0,Continuous
YELL,44.95348,-110.53914,2011-01-01,h10v04,1211.0,425.0,0.3352,38.0,0b00100110,0b0,Continuous
YELL,44.95348,-110.53914,2012-01-01,h10v04,1211.0,425.0,0.3228,25.0,0b00011001,0b0,Continuous
YELL,44.95348,-110.53914,2013-01-01,h10v04,1211.0,425.0,0.3057,30.0,0b00011110,0b0,Continuous
YELL,44.95348,-110.53914,2014-01-01,h10v04,1211.0,425.0,0.3323,25.0,0b00011001,0b0,Continuous
YELL,44.95348,-110.53914,2015-01-01,h10v04,1211.0,425.0,0.3986,28.0,0b00011100,0b0,Continuous
YELL,44.95348,-110.53914,2016-01-01,h10v04,1211.0,425.0,0.3444,25.0,0b00011001,0b0,Continuous
YELL,44.95348,-110.53914,2017-01-01,h10v04,1211.0,425.0,0.3684,28.0,0b00011100,0b0,Continuous
YELL,44.95348,-110.53914,2018-01-01,h10v04,1211.0,425.0,0.376,23.0,0b00010111,0b0,Continuous
YELL,44.95348,-110.53914,2019-01-01,h10v04,1211.0,425.0,0.3274,33.0,0b00100001,0b0,Continuous
